name,date,socket,category,speed,turbo,cpuCount,cores,logicals,l1_cache,l2_cache,l3_cache
Intel Pentium J4205 @ 1.50GHz,2016-10-01,FCBGA1296,Desktop,1500.0,2600.0,1,4,1,64.0,2048.0,0.0
Intel Pentium J6426 @ 2.00GHz,2022-02-01,FCBGA1493,Mobile/Embedded,2000.0,3000.0,1,4,1,64.0,2048.0,0.0
Intel Pentium M 1.10GHz,2009-03-01,Unknown,Unknown,1100.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium M 1.30GHz,2009-02-01," 	H-PBGA479, PPG",Laptop,1300.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium M 1.50GHz,2009-02-01," 	H-PBGA479, PPG",Laptop,1500.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium M 1.73GHz,2009-01-01,"H-PBGA479, PPGA4",Laptop,1730.0,0.0,1,1,1,32.0,2048.0,0.0
Intel Pentium M 1.86GHz,2009-02-01,"H-PBGA479, PPGA4",Laptop,1860.0,0.0,1,1,1,32.0,2048.0,0.0
Intel Pentium M 1000MHz,2009-03-01,Unknown,Laptop,1000.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium M 1200MHz,2009-04-01,Unknown,Laptop,1200.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium M 1300MHz,2009-02-01,"H-PBGA479, PPGA4",Laptop,1300.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium M 1400MHz,2009-02-01,"H-PBGA479, PPGA4",Laptop,1400.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium M 1500MHz,2009-02-01,"H-PBGA479, PPGA4",Laptop,1500.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium M 1600MHz,2009-02-01,"H-PBGA479, PPGA4",Laptop,1600.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium M 1700MHz,2009-03-01,"H-PBGA479, PPGA4",Laptop,1700.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium M 2.00GHz,2009-02-01,"H-PBGA479, PPGA4",Laptop,2000.0,0.0,1,1,1,32.0,2048.0,0.0
Intel Pentium M 2.10GHz,2009-02-01,"H-PBGA479, PPGA4",Laptop,2100.0,0.0,1,1,1,32.0,2048.0,0.0
Intel Pentium M 2.13GHz,2009-02-01,"H-PBGA479, PPGA4",Laptop,2130.0,0.0,1,1,1,32.0,2048.0,0.0
Intel Pentium M 2.26GHz,2009-03-01,"H-PBGA479, PPGA4",Laptop,2260.0,0.0,1,1,1,32.0,2048.0,0.0
Intel Pentium M 900MHz,2009-05-01,Unknown,Laptop,900.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium N3510 @ 1.99GHz,2013-12-01,FCBGA1170,Laptop,2000.0,0.0,1,4,1,64.0,2048.0,0.0
Intel Pentium N3520 @ 2.16GHz,2014-01-01,FCBGA1170,Laptop,2160.0,2420.0,1,4,1,64.0,2048.0,0.0
Intel Pentium N3530 @ 2.16GHz,2014-06-01,FCBGA1170,Laptop,2160.0,2580.0,1,4,1,64.0,2048.0,0.0
Intel Pentium N3540 @ 2.16GHz,2014-10-01,FCBGA1170,Laptop,2160.0,2660.0,1,4,1,64.0,2048.0,0.0
Intel Pentium N3700 @ 1.60GHz,2015-04-01,FCBGA1170,Laptop,1600.0,2400.0,1,4,1,64.0,2048.0,0.0
Intel Pentium N3710 @ 1.60GHz,2016-03-01,FCBGA1170,Laptop,1600.0,2560.0,1,4,1,64.0,2048.0,0.0
Intel Pentium N4200 @ 1.10GHz,2016-11-01,FCBGA1296,Laptop,1100.0,2500.0,1,4,1,64.0,2048.0,0.0
Intel Pentium N6415 @ 1.20GHz,2021-04-01,FCBGA1493,Mobile/Embedded,1200.0,3000.0,1,4,1,64.0,2048.0,0.0
Intel Pentium P6000 @ 1.87GHz,2010-06-01,PGA988,Laptop,1870.0,0.0,1,2,1,64.0,512.0,0.0
Intel Pentium P6100 @ 2.00GHz,2010-09-01,PGA988,Laptop,2000.0,0.0,1,2,1,64.0,512.0,0.0
Intel Pentium P6200 @ 2.13GHz,2010-12-01,PGA988,Laptop,2130.0,0.0,1,2,1,64.0,512.0,0.0
Intel Pentium P6300 @ 2.27GHz,2011-05-01,PGA988,Laptop,2270.0,0.0,1,2,1,64.0,512.0,0.0
Intel Pentium Silver J5005 @ 1.50GHz,2017-12-01,FCBGA1090,Desktop,1500.0,2800.0,1,4,1,64.0,4096.0,4096.0
Intel Pentium Silver J5040 @ 2.00GHz,2020-01-01,FCBGA1090,Desktop,2000.0,3200.0,1,4,1,64.0,4096.0,4096.0
Intel Pentium Silver N5000 @ 1.10GHz,2018-03-01,FCBGA1090,Laptop,1100.0,2700.0,1,4,1,64.0,4096.0,0.0
Intel Pentium Silver N5020 @ 1.10GHz,2021-11-01,FCBGA1090,Laptop,1100.0,0.0,1,4,1,64.0,4096.0,0.0
Intel Pentium Silver N5030 @ 1.10GHz,2020-02-01,FCBGA1090,Laptop,1100.0,3100.0,1,4,1,64.0,4096.0,0.0
Intel Pentium Silver N6000 @ 1.10GHz,2021-03-01,FCBGA1338,Mobile/Embedded,1100.0,3000.0,1,4,1,64.0,4096.0,0.0
Intel Pentium Silver N6005 @ 2.00GHz,2021-10-01,FCBGA1338,"Laptop, Mobile/Embedded",2000.0,3300.0,1,4,1,64.0,4096.0,4096.0
Intel Pentium SU2700 @ 1.30GHz,2009-08-01,Unknown,Laptop,1300.0,0.0,1,1,1,32.0,1024.0,0.0
Intel Pentium SU4100 @ 1.30GHz,2009-09-01,BGA956,Laptop,1300.0,0.0,1,2,1,32.0,2048.0,0.0
Intel Pentium T2130 @ 1.86GHz,2009-02-01,PGA478,Laptop,1860.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Pentium T2330 @ 1.60GHz,2009-02-01,PPGA478,Laptop,1600.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Pentium T2390 @ 1.86GHz,2009-02-01,PPGA478,Laptop,1860.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Pentium T2410 @ 2.00GHz,2009-03-01,Unknown,Unknown,2000.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Pentium T3200 @ 2.00GHz,2009-02-01,PPGA478,Laptop,2000.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Pentium T3400 @ 2.16GHz,2009-02-01,PPGA478,Laptop,2160.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Pentium T4200 @ 2.00GHz,2009-03-01,PGA478,Laptop,2000.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Pentium T4300 @ 2.10GHz,2009-08-01,PGA478,Laptop,2100.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Pentium T4400 @ 2.20GHz,2011-12-01,PGA478,Laptop,2200.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Pentium T4500 @ 2.30GHz,2010-02-01,PGA478,Laptop,2300.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Pentium U5400 @ 1.20GHz,2010-08-01,BGA1288,Laptop,1200.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Pentium U5600 @ 1.33GHz,2011-02-01,BGA1288,Laptop,1330.0,0.0,1,2,1,64.0,1024.0,0.0
Intel T1400 @ 1.73GHz,2009-03-01,Unknown,Unknown,1730.0,0.0,1,2,1,64.0,1024.0,0.0
Intel T1500 @ 1.86GHz,2009-05-01,Unknown,Unknown,1860.0,0.0,1,2,1,64.0,1024.0,0.0
Intel T2050 @ 2.00GHz,2012-12-01,PPGA478,Unknown,2000.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Xeon 2.00GHz,2009-02-01,Unknown,Server,2000.0,0.0,1,1,2,64.0,512.0,0.0
Intel XEON 2.20GHz,2009-05-01,Unknown,Server,2200.0,0.0,1,1,1,64.0,512.0,0.0
Intel Xeon 2.40GHz,2009-03-01,Unknown,Server,2400.0,0.0,1,1,2,64.0,512.0,0.0
Intel Xeon 3.00GHz,2009-02-01,PPGA604,Server,3000.0,0.0,1,1,2,64.0,512.0,0.0
Intel Xeon 3.20GHz,2009-02-01,PPGA604,Server,3200.0,0.0,1,1,2,64.0,512.0,0.0
Intel Xeon 3.60GHz,2009-03-01,PPGA604,Server,3600.0,0.0,1,1,2,64.0,512.0,0.0
Intel Xeon 3.73GHz,2009-05-01,Unknown,Server,3730.0,0.0,1,2,2,64.0,512.0,0.0
Intel Xeon 3.80GHz,2009-04-01,PPGA604,Server,3800.0,0.0,1,1,2,64.0,512.0,0.0
Intel Xeon 3040 @ 1.86GHz,2009-11-01,LGA775,Server,1860.0,0.0,1,2,1,64.0,512.0,0.0
Intel Xeon 3050 @ 2.13GHz,2009-02-01,LGA775,Server,2130.0,0.0,1,2,1,64.0,512.0,0.0
Intel Xeon 3060 @ 2.40GHz,2009-07-01,LGA775,Server,2400.0,0.0,1,2,1,64.0,512.0,0.0
Intel Xeon 3065 @ 2.33GHz,2009-05-01,LGA775,Server,2330.0,0.0,1,2,1,64.0,512.0,0.0
Intel Xeon 3070 @ 2.66GHz,2010-05-01,LGA775,Server,2660.0,0.0,1,2,1,64.0,512.0,0.0
Intel Xeon 3075 @ 2.66GHz,2011-02-01,Unknown,Server,2660.0,0.0,1,2,1,64.0,512.0,0.0
Intel Xeon 3085 @ 3.00GHz,2015-11-01,LGA775,Server,3000.0,0.0,1,2,1,64.0,512.0,0.0
Intel Xeon 5110 @ 1.60GHz,2009-03-01,LGA771,Server,1600.0,0.0,1,2,1,64.0,512.0,4096.0
Intel Xeon 5120 @ 1.86GHz,2009-03-01,LGA771,Server,1860.0,0.0,1,2,1,64.0,512.0,4096.0
Intel Xeon 5130 @ 2.00GHz,2009-02-01,LGA771,Server,2000.0,0.0,1,2,1,64.0,512.0,4096.0
Intel Xeon 5133 @ 2.20GHz,2013-11-01,LGA771,Server,2200.0,0.0,1,2,1,64.0,512.0,4096.0
Intel Xeon 5140 @ 2.33GHz,2009-03-01,LGA771,Server,2330.0,0.0,1,2,1,64.0,512.0,4096.0
Intel Xeon 5148 @ 2.33GHz,2010-01-01,LGA771,Server,2330.0,0.0,1,2,1,64.0,512.0,4096.0
Intel Xeon 5150 @ 2.66GHz,2009-02-01,LGA771,Server,2660.0,0.0,1,2,1,64.0,512.0,4096.0
Intel Xeon 5160 @ 3.00GHz,2009-02-01,LGA771,Server,3000.0,0.0,1,2,1,64.0,512.0,4096.0
Intel Xeon @ 2.00GHz,2019-06-01,Unknown,Unknown,2000.0,0.0,1,6,2,64.0,512.0,0.0
Intel Xeon @ 2.20GHz,2018-03-01,PPGA603,Server,2200.0,0.0,1,1,1,64.0,512.0,0.0
Intel Xeon Bronze 3104 @ 1.70GHz,2018-01-01,FCLGA3647,Server,1700.0,0.0,1,6,1,64.0,512.0,8192.0
Intel Xeon Bronze 3106 @ 1.70GHz,2018-04-01,FCLGA3647,Server,1700.0,0.0,1,8,1,64.0,512.0,8192.0
Intel Xeon Bronze 3204 @ 1.90GHz,2020-01-01,FCLGA3647,Server,1900.0,0.0,1,6,1,64.0,512.0,8192.0
Intel Xeon D-1518 @ 2.20GHz,2016-06-01,FCBGA1667,Server,2200.0,0.0,1,4,2,64.0,1024.0,6144.0
Intel Xeon D-1520 @ 2.20GHz,2015-11-01,BGA 1667,Server,2200.0,2600.0,1,4,2,64.0,1024.0,6144.0
Intel Xeon D-1521 @ 2.40GHz,2016-02-01,FCBGA1667,Server,2400.0,2700.0,1,4,2,64.0,1024.0,6144.0
Intel Xeon D-1527 @ 2.20GHz,2020-07-01,FCBGA1667,Server,2200.0,2700.0,1,4,2,64.0,1024.0,6144.0
Intel Xeon D-1528 @ 1.90GHz,2016-05-01,FCBGA1667,"Laptop, Server",1900.0,2500.0,1,6,2,64.0,1024.0,6144.0
Intel Xeon D-1531 @ 2.20GHz,2017-10-01,FCBGA1667,Server,2200.0,2700.0,1,6,2,64.0,1024.0,12288.0
Intel Xeon D-1537 @ 1.70GHz,2018-04-01,FCBGA1667,Server,1700.0,2300.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon D-1539 @ 1.60GHz,2019-09-01,FCBGA1667,Server,1600.0,2200.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon D-1540 @ 2.00GHz,2015-04-01,FCBGA1667,Server,2000.0,2600.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon D-1541 @ 2.10GHz,2016-03-01,FCBGA1667,Server,2100.0,2700.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon D-1548 @ 2.00GHz,2019-04-01,FCBGA1667,Server,2000.0,2600.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon D-1557 @ 1.50GHz,2019-08-01,FCBGA1667,Server,1500.0,2100.0,1,12,2,64.0,1024.0,12288.0
Intel Xeon D-1559 @ 1.50GHz,2017-08-01,FCBGA1667,Server,1500.0,2100.0,1,12,2,64.0,1024.0,12288.0
Intel Xeon D-1567 @ 2.10GHz,2017-04-01,FCBGA1667,Server,2100.0,2700.0,1,12,2,64.0,1024.0,12288.0
Intel Xeon D-1577 @ 1.30GHz,2020-09-01,FCBGA1667,Server,1300.0,2100.0,1,16,2,64.0,1024.0,12288.0
Intel Xeon D-1581 @ 1.80GHz,2021-11-01,FCBGA1667,Server,1800.0,2400.0,1,16,2,64.0,1024.0,12288.0
Intel Xeon D-1587 @ 1.70GHz,2016-07-01,FCBGA1667,Server,1700.0,2300.0,1,16,2,64.0,1024.0,12288.0
Intel Xeon D-1602 @ 2.50GHz,2020-12-01,FCBGA1667,Server,2500.0,3200.0,1,2,2,64.0,512.0,16384.0
Intel Xeon D-1622 @ 2.60GHz,2021-04-01,FCBGA1667,Server,2600.0,3200.0,1,4,2,64.0,512.0,16384.0
Intel Xeon D-1715TER @ 2.40GHz,2022-04-01,FCBGA2227,Server,2400.0,3500.0,1,4,2,64.0,1024.0,16384.0
Intel Xeon D-1718T @ 2.60GHz,2022-11-01,FCBGA2227,Server,2600.0,3500.0,1,4,2,64.0,1024.0,16384.0
Intel Xeon D-1732TE @ 1.90GHz,2022-11-01,FCBGA2227,Server,1900.0,3000.0,1,8,2,64.0,1024.0,16384.0
Intel Xeon D-1733NT @ 2.00GHz,2022-05-01,FCBGA2227,Server,2000.0,3100.0,1,8,2,64.0,1024.0,16384.0
Intel Xeon D-1736NT @ 2.70GHz,2022-10-01,FCBGA2227,Server,2700.0,3500.0,1,8,2,64.0,1024.0,16384.0
Intel Xeon D-1747NTE @ 2.50GHz,2022-08-01,FCBGA2227,Server,2500.0,3500.0,1,10,2,64.0,1024.0,16384.0
Intel Xeon D-2123IT @ 2.20GHz,2018-09-01,FCBGA2518,Server,2200.0,3000.0,1,4,2,64.0,1024.0,16384.0
Intel Xeon D-2141I @ 2.20GHz,2019-01-01,FCBGA2518,Server,2200.0,3000.0,1,8,2,64.0,1024.0,16384.0
Intel Xeon D-2143IT @ 2.20GHz,2018-08-01,FCBGA2518,Server,2200.0,3000.0,1,8,2,64.0,1024.0,16384.0
Intel Xeon D-2146NT @ 2.30GHz,2019-08-01,FCBGA2518,Server,2300.0,3000.0,1,8,2,64.0,1024.0,16384.0
Intel Xeon D-2166NT @ 2.00GHz,2020-01-01,FCBGA2518,Server,2000.0,3000.0,1,12,2,64.0,1024.0,16384.0
Intel Xeon D-2183IT @ 2.20GHz,2018-05-01,FCBGA2518,Server,2200.0,3000.0,1,16,2,64.0,1024.0,16384.0
Intel Xeon D-2187NT @ 2.00GHz,2020-01-01,FCBGA2518,Server,2000.0,3000.0,1,16,2,64.0,1024.0,16384.0
Intel Xeon D-2733NT @ 2.10GHz,2022-05-01,FCBGA2579,Server,2100.0,3200.0,1,8,2,64.0,1024.0,32768.0
Intel Xeon D-2796TE @ 2.00GHz,2022-10-01,FCBGA2579,Server,2000.0,3100.0,1,20,2,64.0,1024.0,32768.0
Intel Xeon D-2799 @ 2.40GHz,2022-03-01,FCBGA2579,Server,2400.0,3400.0,1,20,2,64.0,1024.0,32768.0
Intel Xeon E-2104G @ 3.20GHz,2018-10-01,FCLGA1151-2,Server,3200.0,0.0,1,4,1,64.0,1024.0,8192.0
Intel Xeon E-2124 @ 3.30GHz,2019-04-01,FCLGA1151-2,Server,3300.0,4300.0,1,4,1,64.0,1024.0,8192.0
Intel Xeon E-2124G @ 3.40GHz,2018-11-01,FCLGA1151-2,Server,3400.0,4500.0,1,4,1,64.0,1024.0,8192.0
Intel Xeon E-2126G @ 3.30GHz,2018-11-01,FCLGA1151-2,Server,3300.0,4500.0,1,6,1,64.0,1024.0,8192.0
Intel Xeon E-2134 @ 3.50GHz,2019-01-01,FCLGA1151-2,Server,3500.0,4500.0,1,4,2,64.0,1024.0,8192.0
Intel Xeon E-2136 @ 3.30GHz,2018-11-01,FCLGA1151-2,Server,3300.0,4500.0,1,6,2,64.0,1024.0,8192.0
Intel Xeon E-2144G @ 3.60GHz,2019-02-01,FCLGA1151-2,Server,3600.0,4500.0,1,4,2,64.0,1024.0,8192.0
Intel Xeon E-2146G @ 3.50GHz,2018-08-01,FCLGA1151-2,Server,3500.0,4500.0,1,6,2,64.0,1024.0,8192.0
Intel Xeon E-2174G @ 3.80GHz,2018-09-01,FCLGA1151-2,Server,3800.0,4700.0,1,4,2,64.0,1024.0,12288.0
Intel Xeon E-2176G @ 3.70GHz,2018-10-01,FCLGA1151-2,Server,3700.0,4700.0,1,6,2,64.0,1024.0,12288.0
Intel Xeon E-2176M @ 2.70GHz,2018-04-01,FCBGA1440,Laptop,2700.0,4400.0,1,6,2,64.0,1024.0,12288.0
Intel Xeon E-2186G @ 3.80GHz,2018-11-01,FCLGA1151-2,Server,3800.0,4700.0,1,6,2,64.0,1024.0,12288.0
Intel Xeon E-2186M @ 2.90GHz,2018-04-01,FCBGA1440,Laptop,2900.0,4800.0,1,6,2,64.0,1024.0,12288.0
Intel Xeon E-2224 @ 3.40GHz,2019-07-01,FCLGA1151-2,Server,3400.0,4600.0,1,4,1,64.0,1024.0,8192.0
Intel Xeon E-2224G @ 3.50GHz,2019-07-01,FCLGA1151-2,Server,3500.0,4700.0,1,4,1,64.0,1024.0,8192.0
Intel Xeon E-2226G @ 3.40GHz,2019-10-01,FCLGA1151-2,Server,3400.0,4700.0,1,6,1,64.0,1024.0,8192.0
Intel Xeon E-2234 @ 3.60GHz,2020-10-01,FCLGA1151-2,Server,3600.0,4800.0,1,4,2,64.0,1024.0,8192.0
Intel Xeon E-2236 @ 3.40GHz,2019-11-01,FCLGA1151-2,Server,3400.0,4800.0,1,6,2,64.0,1024.0,8192.0
Intel Xeon E-2244G @ 3.80GHz,2019-10-01,FCLGA1151-2,Server,3800.0,4800.0,1,4,2,64.0,1024.0,12288.0
Intel Xeon E-2246G @ 3.60GHz,2019-08-01,FCLGA1151-2,Server,3600.0,4800.0,1,6,2,64.0,1024.0,12288.0
Intel Xeon E-2254ML @ 1.70GHz,2019-12-01,FCBGA1440,Server,1700.0,3500.0,1,4,2,64.0,1024.0,11264.0
Intel Xeon E-2274G @ 4.00GHz,2019-10-01,FCLGA1151-2,Server,4000.0,4900.0,1,4,2,64.0,1024.0,12288.0
Intel Xeon E-2276G @ 3.80GHz,2019-11-01,FCLGA1151-2,Server,3800.0,4900.0,1,6,2,64.0,1024.0,12288.0
Intel Xeon E-2276M @ 2.80GHz,2019-07-01,FCBGA1440,Laptop,2800.0,4700.0,1,6,2,64.0,1024.0,12288.0
Intel Xeon E-2276ME @ 2.80GHz,2021-07-01,FCBGA1440,"Server, Mobile/Embedded",2800.0,4500.0,1,6,2,64.0,1024.0,12288.0
Intel Xeon E-2276ML @ 2.00GHz,2022-09-01,FCBGA1440,Server,200.0,4200.0,1,6,2,64.0,1024.0,11264.0
Intel Xeon E-2278G @ 3.40GHz,2019-11-01,FCLGA1151-2,Server,3400.0,5000.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon E-2278GE @ 3.30GHz,2020-06-01,FCLGA1151-2,Server,3300.0,4700.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon E-2278GEL @ 2.00GHz,2019-11-01,FCLGA1151-2,Server,2000.0,3900.0,1,8,2,64.0,1024.0,11264.0
Intel Xeon E-2286G @ 4.00GHz,2019-10-01,FCLGA1151-2,Server,4000.0,4900.0,1,6,2,64.0,1024.0,12288.0
Intel Xeon E-2286M @ 2.40GHz,2019-07-01,FCBGA1440,Laptop,2400.0,5000.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon E-2288G @ 3.70GHz,2019-09-01,FCLGA1151-2,Server,3700.0,5000.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon E-2314 @ 2.80GHz,2022-01-01,FCLGA1200,Server,2800.0,4500.0,1,4,1,64.0,1024.0,8192.0
Intel Xeon E-2334 @ 3.40GHz,2022-03-01,FCLGA1200,Server,3400.0,4800.0,1,4,2,64.0,1024.0,8192.0
Intel Xeon E-2336 @ 2.90GHz,2022-01-01,FCLGA1200,Server,2900.0,4800.0,1,6,2,64.0,1024.0,8192.0
Intel Xeon E-2356G @ 3.20GHz,2022-01-01,FCLGA1200,Server,3200.0,5000.0,1,6,2,64.0,1024.0,11264.0
Intel Xeon E-2374G @ 3.70GHz,2022-01-01,FCLGA1200,Server,3700.0,5000.0,1,4,2,64.0,1024.0,12288.0
Intel Xeon E-2378 @ 2.60GHz,2022-01-01,FCLGA1200,Server,2600.0,4800.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon E-2378G @ 2.80GHz,2022-07-01,FCLGA1200,Server,2800.0,5100.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon E-2386G @ 3.50GHz,2022-06-01,FCLGA1200,Server,3500.0,5100.0,1,6,2,64.0,1024.0,11264.0
Intel Xeon E-2388G @ 3.20GHz,2021-10-01,FCLGA1200,Server,3200.0,5100.0,1,8,2,64.0,1024.0,12288.0
Intel Xeon E3-1205 v6 @ 3.00GHz,2020-01-01,FCLGA1151,Server,3000.0,0.0,1,4,1,64.0,1024.0,8192.0
Intel Xeon E3-1220 @ 3.10GHz,2011-08-01,LGA1155,Server,3100.0,3400.0,1,4,1,64.0,512.0,8192.0
Intel Xeon E3-1220 V2 @ 3.10GHz,2012-07-01,LGA1155,Server,3100.0,3500.0,1,4,1,64.0,512.0,8192.0
Intel Xeon E3-1220 v3 @ 3.10GHz,2011-01-01,LGA1150,Server,3100.0,3400.0,1,4,1,64.0,512.0,8192.0
Intel Xeon E3-1220 v5 @ 3.00GHz,2016-01-01,FCLGA1151,Server,3000.0,3500.0,1,4,1,64.0,256.0,8192.0
Intel Xeon E3-1220 v6 @ 3.00GHz,2017-11-01,FCLGA1151,Server,3000.0,3500.0,1,4,1,64.0,256.0,8192.0
Intel Xeon E3-1220L @ 2.20GHz,2011-05-01,LGA1155,Server,2200.0,3400.0,1,2,2,64.0,512.0,8192.0
Intel Xeon E3-1220L V2 @ 2.30GHz,2014-03-01,LGA1155,Server,2300.0,3500.0,1,2,2,64.0,512.0,8192.0
Intel Xeon E3-1220L v3 @ 1.10GHz,2014-05-01,LGA1150,Server,1100.0,1500.0,1,2,2,64.0,512.0,8192.0
Intel Xeon E3-1225 @ 3.10GHz,2011-01-01,LGA1155,Server,3100.0,3400.0,1,4,1,64.0,512.0,8192.0
Intel Xeon E3-1225 V2 @ 3.20GHz,2012-09-01,LGA1155,Server,3200.0,3600.0,1,4,1,64.0,512.0,8192.0
Intel Xeon E3-1225 v3 @ 3.20GHz,2013-06-01,LGA1150,Server,3200.0,3600.0,1,4,1,64.0,512.0,8192.0
Intel Xeon E3-1225 v5 @ 3.30GHz,2016-02-01,FCLGA1151,Server,3300.0,3700.0,1,4,1,64.0,256.0,8192.0
Intel Xeon E3-1225 v6 @ 3.30GHz,2017-05-01,FCLGA1151,Server,3300.0,3700.0,1,4,1,64.0,256.0,8192.0
Intel Xeon E3-1226 v3 @ 3.30GHz,2014-07-01,FCLGA1150,Server,3300.0,3700.0,1,4,1,64.0,512.0,8192.0
Intel Xeon E3-1230 @ 3.20GHz,2011-04-01,LGA1155,Server,3200.0,3600.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1230 V2 @ 3.30GHz,2012-05-01,LGA1155,Server,3300.0,3700.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1230 v3 @ 3.30GHz,2013-06-01,LGA1150,Server,3300.0,3700.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1230 v5 @ 3.40GHz,2016-01-01,FCLGA1151,Server,3400.0,3800.0,1,4,2,64.0,256.0,8192.0
Intel Xeon E3-1230 v6 @ 3.50GHz,2017-06-01,FCLGA1151,Server,3500.0,3900.0,1,4,2,64.0,256.0,8192.0
Intel Xeon E3-1230L v3 @ 1.80GHz,2013-12-01,LGA1150,Server,1800.0,2800.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1231 v3 @ 3.40GHz,2014-05-01,FCLGA1150,Server,3400.0,3800.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1235 @ 3.20GHz,2011-06-01,LGA1155,Server,3200.0,3600.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1235L v5 @ 2.00GHz,2017-03-01,FCLGA1151,Server,2000.0,3000.0,1,4,1,64.0,256.0,8192.0
Intel Xeon E3-1240 @ 3.30GHz,2011-05-01,LGA1155,Server,3300.0,3700.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1240 V2 @ 3.40GHz,2012-07-01,LGA1155,Server,3400.0,3800.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1240 v3 @ 3.40GHz,2013-06-01,LGA1150,Server,3400.0,3800.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1240 v5 @ 3.50GHz,2015-11-01,FCLGA1151,Server,3500.0,3900.0,1,4,2,64.0,256.0,8192.0
Intel Xeon E3-1240 v6 @ 3.70GHz,2017-07-01,FCLGA1151,Server,3700.0,4100.0,1,4,2,64.0,256.0,8192.0
Intel Xeon E3-1240L v3 @ 2.00GHz,2015-02-01,FCLGA1150,Server,2000.0,3000.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1240L v5 @ 2.10GHz,2017-09-01,FCLGA1151,Server,2100.0,3200.0,1,4,2,64.0,256.0,8192.0
Intel Xeon E3-1241 v3 @ 3.50GHz,2014-09-01,LGA1150,Server,3500.0,3900.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1245 @ 3.30GHz,2011-05-01,LGA1155,Server,3300.0,3700.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1245 V2 @ 3.40GHz,2012-05-01,LGA1155,Server,3400.0,3800.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1245 v3 @ 3.40GHz,2013-06-01,LGA1150,Server,3400.0,3800.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1245 v5 @ 3.50GHz,2015-12-01,FCLGA1151,Server,3500.0,3900.0,1,4,2,64.0,256.0,8192.0
Intel Xeon E3-1245 v6 @ 3.70GHz,2017-06-01,FCLGA1151,Server,3700.0,4100.0,1,4,2,64.0,256.0,8192.0
Intel Xeon E3-1246 v3 @ 3.50GHz,2014-06-01,FCLGA1150,Server,3500.0,3900.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1260L @ 2.40GHz,2011-07-01,LGA1155,Server,2400.0,3300.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1260L v5 @ 2.90GHz,2016-06-01,FCLGA1151,Server,2900.0,3900.0,1,4,2,64.0,256.0,8192.0
Intel Xeon E3-1265L @ 2.40GHz,2015-07-01,LGA1155,Server,2400.0,3300.0,1,4,2,64.0,512.0,8192.0
Intel Xeon E3-1265L V2 @ 2.50GHz,2012-09-01,LGA1155,Server,2500.0,3500.0,1,4,2,64.0,512.0,8192.0
