name,price,tdp,date,socket,category,speed,turbo,cpuCount,cores,logicals,rank,samples,l1_cache,l2_cache,l3_cache
AMD PRO A6-9500,74.0,65.0,2017-01-01,AM4,Desktop,3500.0,3800.0,1,2,1,2448,23,64.0,2048.0,0.0
AMD PRO A6-9500B,0.0,15.0,2017-03-01,FP4,Laptop,2300.0,3200.0,1,2,1,2662,20,64.0,2048.0,0.0
AMD PRO A6-9500E,74.0,35.0,2017-01-01,AM4,Desktop,3000.0,3400.0,1,2,1,2463,16,64.0,2048.0,0.0
AMD PRO A8-8600B,0.0,15.0,2015-11-01,BGA (FP4),Laptop,1600.0,3000.0,1,4,1,2235,100,64.0,2048.0,8192.0
AMD PRO A8-8650B,0.0,65.0,2015-11-01,FM2+,Desktop,3200.0,3900.0,1,4,1,1711,80,64.0,2048.0,8192.0
AMD PRO A8-8670E,0.0,35.0,2017-08-01,AM4,Desktop,2800.0,3300.0,1,4,1,1796,22,64.0,2048.0,8192.0
AMD PRO A8-9600,119.0,65.0,2016-09-01,AM4,Desktop,3100.0,3400.0,1,2,2,1693,27,64.0,2048.0,8192.0
AMD PRO A8-9600B,0.0,15.0,2017-01-01,FP4,Laptop,2400.0,3300.0,1,4,1,2038,59,64.0,2048.0,8192.0
AMD QC-4000,0.0,15.0,2015-06-01,FT3,Laptop,1300.0,0.0,1,4,1,2834,26,64.0,4096.0,0.0
AMD R-260H APU,0.0,17.0,2017-01-01,BGA827 (FP2),Laptop,2100.0,2600.0,1,2,1,3023,2,64.0,2048.0,0.0
AMD R-272F APU,0.0,35.0,2019-11-01,FS1,"Desktop, Laptop",2700.0,3200.0,1,2,1,2776,1,64.0,2048.0,0.0
AMD R-460L APU,0.0,25.0,2015-02-01,BGA827 (FP2),Laptop,2000.0,2800.0,1,4,1,2806,2,64.0,2048.0,0.0
AMD R-464L APU,0.0,35.0,2012-08-01,FS1r2,Unknown,2300.0,3200.0,1,4,1,2395,12,64.0,2048.0,0.0
AMD RX-425BB,0.0,35.0,2021-04-01,FP3,Mobile/Embedded,2500.0,3400.0,1,4,1,1898,3,64.0,2048.0,0.0
AMD RX-427BB,0.0,35.0,2015-03-01,FP3,Laptop,2700.0,3600.0,1,4,1,1896,29,64.0,2048.0,0.0
AMD Ryzen 3 1200,54.5,65.0,2017-06-01,AM4,Desktop,3100.0,3400.0,1,4,1,1116,1185,128.0,2048.0,8192.0
AMD Ryzen 3 1300X,74.98,65.0,2017-08-01,AM4,Desktop,3500.0,3700.0,1,4,1,1033,322,128.0,2048.0,8192.0
AMD Ryzen 3 2200G,248.02,65.0,2018-02-01,AM4,Desktop,3500.0,3700.0,1,4,1,1062,2679,128.0,2048.0,4096.0
AMD Ryzen 3 2200GE,0.0,35.0,2018-08-01,AM4,Desktop,3200.0,3600.0,1,4,1,1170,21,128.0,2048.0,4096.0
AMD Ryzen 3 2200U,0.0,15.0,2017-12-01,FP5,Laptop,2500.0,3400.0,1,2,2,1579,626,128.0,2048.0,4096.0
AMD Ryzen 3 2300U,0.0,15.0,2018-07-01,FP5,Laptop,2000.0,3400.0,1,4,1,1241,84,128.0,2048.0,4096.0
AMD Ryzen 3 2300X,178.09,65.0,2019-01-01,AM4,Desktop,3500.0,4000.0,1,4,1,936,105,128.0,2048.0,8192.0
AMD Ryzen 3 3100,134.99,65.0,2020-05-01,AM4,Desktop,3600.0,3900.0,1,4,2,661,928,128.0,2048.0,16384.0
AMD Ryzen 3 3200G,94.99,65.0,2019-07-01,AM4,Desktop,3600.0,4000.0,1,4,1,992,1954,128.0,2048.0,4096.0
AMD Ryzen 3 3200GE,0.0,35.0,2020-07-01,AM4,Desktop,3300.0,3800.0,1,4,1,978,21,128.0,2048.0,4096.0
AMD Ryzen 3 3200U,0.0,15.0,2019-04-01,FP5,Laptop,2600.0,3500.0,1,2,2,1535,760,128.0,2048.0,4096.0
AMD Ryzen 3 3250C,0.0,15.0,2021-11-01,FP5,"Laptop, Mobile/Embedded",2600.0,3500.0,1,2,2,1776,5,128.0,2048.0,4096.0
AMD Ryzen 3 3250U,0.0,15.0,2020-05-01,FP5,Laptop,2600.0,3500.0,1,2,2,1529,338,128.0,2048.0,4096.0
AMD Ryzen 3 3300U,0.0,15.0,2019-08-01,FP5,Laptop,2100.0,3500.0,1,4,1,1210,77,128.0,2048.0,6144.0
AMD Ryzen 3 3300X,235.0,65.0,2020-05-01,AM4,Desktop,3800.0,4300.0,1,4,2,630,322,128.0,2048.0,16384.0
AMD Ryzen 3 3350U,0.0,15.0,2021-06-01,Unknown,Laptop,2100.0,3500.0,1,4,1,1186,48,128.0,2048.0,6144.0
AMD Ryzen 3 4100,113.5,65.0,2022-04-01,AM4,Desktop,3800.0,4000.0,1,4,2,688,22,128.0,2048.0,8192.0
AMD Ryzen 3 4300G,149.66,65.0,2020-07-01,AM4,Desktop,3800.0,4000.0,1,4,2,709,43,128.0,2048.0,4096.0
AMD Ryzen 3 4300GE,0.0,35.0,2020-10-01,AM4,Desktop,3500.0,4000.0,1,4,2,682,74,128.0,2048.0,4096.0
AMD Ryzen 3 4300U,0.0,15.0,2020-01-01,FP6,Laptop,2700.0,3700.0,1,4,1,945,231,128.0,2048.0,4096.0
AMD Ryzen 3 5300G,0.0,65.0,2021-06-01,AM4,Desktop,4000.0,4200.0,1,4,2,611,49,128.0,2048.0,4096.0
AMD Ryzen 3 5300GE,0.0,35.0,2021-06-01,AM4,Desktop,3600.0,4200.0,1,4,2,577,7,128.0,2048.0,4096.0
AMD Ryzen 3 5300U,0.0,15.0,2021-04-01,FP6,Laptop,2600.0,3800.0,1,4,2,756,411,128.0,2048.0,4096.0
AMD Ryzen 3 5400U,0.0,15.0,2021-03-01,FP6,Laptop,2600.0,4000.0,1,4,2,715,57,128.0,2048.0,4096.0
AMD Ryzen 3 5425U,0.0,15.0,2022-02-01,FP6,Laptop,2700.0,4100.0,1,4,2,664,38,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 1200,0.0,65.0,2017-08-01,AM4,Desktop,3100.0,3400.0,1,4,1,1108,12,128.0,2048.0,8192.0
AMD Ryzen 3 PRO 1300,0.0,65.0,2017-09-01,AM4,Desktop,3500.0,3700.0,1,4,1,962,10,128.0,2048.0,8192.0
AMD Ryzen 3 PRO 2100GE,0.0,35.0,2019-05-01,AM4,Desktop,3200.0,0.0,1,2,2,1469,9,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 2200G,0.0,65.0,2018-03-01,AM4,Desktop,3500.0,3700.0,1,4,1,1065,105,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 2200GE,0.0,35.0,2018-05-01,AM4,Desktop,3200.0,3600.0,1,4,1,1172,60,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 2300U,0.0,15.0,2018-05-01,FP5,Laptop,2000.0,3400.0,1,4,1,1176,98,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 3200G,0.0,65.0,2019-10-01,AM4,Desktop,3600.0,4000.0,1,4,1,1020,87,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 3200GE,0.0,35.0,2019-07-01,AM4,Laptop,3300.0,0.0,1,4,1,1008,32,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 3300U,0.0,15.0,2019-05-01,FP5,Laptop,2100.0,3500.0,1,4,1,1138,29,128.0,2048.0,6144.0
AMD Ryzen 3 PRO 4200G,0.0,65.0,2021-02-01,FP6,Desktop,3800.0,4100.0,1,4,2,681,1,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 4200GE,0.0,35.0,2020-11-01,Unknown,Laptop,1700.0,3500.0,1,4,2,698,4,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 4350G,0.0,65.0,2020-07-01,AM4,Desktop,3800.0,4000.0,1,4,2,700,119,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 4350GE,0.0,35.0,2020-07-01,AM4,Desktop,3500.0,4000.0,1,4,2,690,42,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 4450U,0.0,15.0,2020-08-01,FP6,Laptop,2500.0,3700.0,1,4,2,748,60,128.0,2048.0,6144.0
AMD Ryzen 3 PRO 5350G,0.0,65.0,2021-06-01,AM4,Desktop,4000.0,4200.0,1,4,2,566,30,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 5350GE,0.0,35.0,2021-06-01,AM4,Desktop,3600.0,4200.0,1,4,2,573,26,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 5450U,0.0,15.0,2021-06-01,FP6,Laptop,2600.0,4000.0,1,4,2,683,13,128.0,2048.0,4096.0
AMD Ryzen 3 PRO 5475U,0.0,15.0,2022-05-01,FP6,Laptop,2700.0,4100.0,1,4,2,679,7,128.0,2048.0,4096.0
AMD Ryzen 5 1400,71.98,65.0,2017-04-01,AM4,Desktop,3200.0,3400.0,1,4,2,919,1076,128.0,2048.0,8192.0
AMD Ryzen 5 1500X,70.7,65.0,2017-04-01,AM4,Desktop,3500.0,3700.0,1,4,2,815,750,128.0,2048.0,8192.0
AMD Ryzen 5 1600,73.79,65.0,2017-03-01,AM4,Desktop,3200.0,3600.0,1,6,2,638,6324,128.0,3072.0,16384.0
AMD Ryzen 5 1600X,81.18,95.0,2017-04-01,AM4,Desktop,3600.0,4000.0,1,6,2,609,2673,128.0,3072.0,16384.0
AMD Ryzen 5 2400G,121.3,65.0,2018-02-01,AM4,Desktop,3600.0,3900.0,1,4,2,834,2736,128.0,2048.0,4096.0
AMD Ryzen 5 2400GE,0.0,35.0,2018-06-01,AM4,Desktop,3200.0,3800.0,1,4,2,950,30,128.0,2048.0,4096.0
AMD Ryzen 5 2500U,0.0,15.0,2017-11-01,FP5,Laptop,2000.0,3600.0,1,4,2,1080,2152,128.0,2048.0,4096.0
AMD Ryzen 5 2500X,0.0,65.0,2019-02-01,AM4,Desktop,3600.0,4000.0,1,4,2,783,19,128.0,2048.0,8192.0
AMD Ryzen 5 2600,79.89,65.0,2018-04-01,AM4,Desktop,3400.0,3900.0,1,6,2,598,9189,128.0,3072.0,16384.0
AMD Ryzen 5 2600H,0.0,45.0,2019-03-01,FP5,Laptop,3200.0,3600.0,1,4,2,911,4,128.0,3072.0,16384.0
AMD Ryzen 5 2600X,203.0,95.0,2018-04-01,AM4,Desktop,3600.0,4200.0,1,6,2,560,4682,128.0,3072.0,16384.0
AMD Ryzen 5 3350G,0.0,65.0,2020-11-01,AM4,Desktop,3600.0,4000.0,1,4,2,810,41,128.0,2048.0,4096.0
AMD Ryzen 5 3350GE,0.0,35.0,2020-07-01,Unknown,Desktop,3300.0,3900.0,1,4,2,790,5,128.0,2048.0,4096.0
AMD Ryzen 5 3400G,144.99,65.0,2019-07-01,AM4,Desktop,3700.0,4200.0,1,4,2,791,2023,128.0,2048.0,4096.0
AMD Ryzen 5 3400GE,0.0,35.0,2020-04-01,AM4,Desktop,3300.0,4000.0,1,4,2,824,26,128.0,2048.0,4096.0
AMD Ryzen 5 3450U,0.0,15.0,2020-11-01,FP5,Laptop,2100.0,3500.0,1,4,2,1060,91,128.0,2048.0,6144.0
AMD Ryzen 5 3500,0.0,65.0,2019-10-01,AM4,Desktop,3600.0,4100.0,1,6,1,622,408,128.0,2560.0,16384.0
AMD Ryzen 5 3500C,0.0,15.0,2021-06-01,FP5,Laptop,2100.0,3700.0,1,4,2,1306,7,128.0,2560.0,16384.0
AMD Ryzen 5 3500U,0.0,15.0,2019-03-01,FP5,Laptop,2100.0,3700.0,1,4,2,1013,2630,128.0,2560.0,6144.0
AMD Ryzen 5 3500X,179.99,65.0,2019-10-01,AM4,Desktop,3600.0,4100.0,1,6,1,599,706,128.0,2560.0,16384.0
AMD Ryzen 5 3550H,0.0,35.0,2019-02-01,FP5,Laptop,2100.0,3700.0,1,4,2,908,1114,128.0,2560.0,6144.0
AMD Ryzen 5 3550U,0.0,15.0,2020-07-01,Unknown,Unknown,2100.0,3700.0,1,4,2,930,10,128.0,2560.0,6144.0
AMD Ryzen 5 3580U,0.0,15.0,2019-10-01,FP5,Laptop,2100.0,3700.0,1,4,2,970,41,128.0,2560.0,6144.0
AMD Ryzen 5 3600,114.73,65.0,2019-06-01,AM4,Desktop,3600.0,4200.0,1,6,2,413,18042,128.0,3072.0,32768.0
AMD Ryzen 5 3600X,230.0,95.0,2019-07-01,AM4,Desktop,3800.0,4400.0,1,6,2,397,4957,128.0,3072.0,32768.0
AMD Ryzen 5 3600XT,349.0,95.0,2020-07-01,AM4,Desktop,3800.0,4500.0,1,6,2,382,784,128.0,3072.0,32768.0
AMD Ryzen 5 4500,79.0,65.0,2022-04-01,AM4,Desktop,3600.0,4100.0,1,6,2,469,81,128.0,2560.0,8192.0
AMD Ryzen 5 4500U,0.0,15.0,2020-04-01,FP6,Laptop,2300.0,4000.0,1,6,1,693,1377,128.0,2560.0,4096.0
AMD Ryzen 5 4600G,104.0,65.0,2020-07-01,AM4,Desktop,3700.0,4200.0,1,6,2,486,192,128.0,3072.0,8192.0
AMD Ryzen 5 4600GE,0.0,35.0,2020-09-01,AM4,Desktop,3300.0,4200.0,1,6,2,488,8,128.0,3072.0,8192.0
AMD Ryzen 5 4600H,0.0,45.0,2020-05-01,FP6,Laptop,3000.0,4000.0,1,6,2,527,1444,128.0,3072.0,8192.0
AMD Ryzen 5 4600HS,0.0,35.0,2020-07-01,FP6,Laptop,3000.0,4000.0,1,6,2,531,33,128.0,3072.0,8192.0
AMD Ryzen 5 4600U,0.0,15.0,2020-05-01,FP6,Laptop,2100.0,4000.0,1,6,2,591,56,128.0,3072.0,4096.0
AMD Ryzen 5 5500,81.82,65.0,2022-04-01,AM4,Desktop,3600.0,4200.0,1,6,2,361,539,384.0,3072.0,16384.0
AMD Ryzen 5 5500U,0.0,15.0,2021-02-01,FP6,Laptop,2100.0,4000.0,1,6,2,606,1394,384.0,3072.0,8192.0
AMD Ryzen 5 5560U,0.0,15.0,2022-06-01,AM4,Laptop,2300.0,4000.0,1,6,2,498,34,384.0,3072.0,8192.0
AMD Ryzen 5 5600,139.0,65.0,2022-04-01,AM4,Desktop,3500.0,4400.0,1,6,2,296,818,384.0,3072.0,32768.0
AMD Ryzen 5 5600G,127.99,65.0,2021-05-01,AM4,Desktop,3900.0,4400.0,1,6,2,347,2958,384.0,3072.0,16384.0
AMD Ryzen 5 5600GE,0.0,35.0,2021-06-01,AM4,Desktop,3400.0,4400.0,1,6,2,375,18,384.0,3072.0,16384.0
AMD Ryzen 5 5600H,0.0,45.0,2021-04-01,FP6,Laptop,3300.0,4200.0,1,6,2,436,1252,384.0,3072.0,16384.0
AMD Ryzen 5 5600U,0.0,15.0,2021-04-01,FP6,Laptop,2300.0,4200.0,1,6,2,497,279,384.0,3072.0,8192.0
AMD Ryzen 5 5600X,147.99,65.0,2020-10-01,AM4,Desktop,3700.0,4600.0,1,6,2,287,9565,384.0,3072.0,32768.0
AMD Ryzen 5 5625U,0.0,15.0,2022-03-01,FP6,Laptop,2300.0,4300.0,1,6,2,517,153,384.0,3072.0,16384.0
AMD Ryzen 5 6600H,0.0,45.0,2022-07-01,FP7,Laptop,3300.0,4500.0,1,6,2,381,38,512.0,4096.0,16384.0
AMD Ryzen 5 6600HS Creator Edition,0.0,35.0,2022-09-01,FP7,Laptop,3300.0,4500.0,1,6,2,370,7,512.0,4096.0,16384.0
AMD Ryzen 5 6600U,0.0,25.0,2022-07-01,FP7,Laptop,2900.0,4500.0,1,6,2,423,6,512.0,4096.0,16384.0
AMD Ryzen 5 7600X,247.0,105.0,2022-09-01,AM5,Desktop,4700.0,5300.0,1,6,2,155,100,512.0,4096.0,32768.0
AMD Ryzen 5 PRO 1500,0.0,65.0,2017-07-01,AM4,Desktop,3500.0,3700.0,1,4,2,796,20,384.0,2048.0,16384.0
AMD Ryzen 5 PRO 1600,0.0,65.0,2017-09-01,AM4,Desktop,3200.0,3600.0,1,6,2,727,7,384.0,2048.0,16384.0
AMD Ryzen 5 PRO 2400G,0.0,65.0,2018-05-01,AM4,Desktop,3600.0,3900.0,1,4,2,866,129,384.0,2048.0,4096.0
AMD Ryzen 5 PRO 2400GE,0.0,35.0,2018-05-01,AM4,Desktop,3200.0,3800.0,1,4,2,957,152,384.0,2048.0,4096.0
AMD Ryzen 5 PRO 2500U,0.0,15.0,2018-05-01,FP5,Laptop,2000.0,3600.0,1,4,2,1059,153,384.0,2048.0,4096.0
AMD Ryzen 5 PRO 2600,0.0,65.0,2018-08-01,AM4,Desktop,3400.0,3900.0,1,6,2,597,14,384.0,2048.0,16384.0
AMD Ryzen 5 PRO 3350G,0.0,65.0,2020-06-01,AM4,Desktop,3600.0,4000.0,1,4,2,788,37,384.0,2048.0,4096.0
AMD Ryzen 5 PRO 3350GE,0.0,35.0,2020-07-01,Unknown,Desktop,3300.0,3900.0,1,4,1,775,3,384.0,2048.0,4096.0
AMD Ryzen 5 PRO 3400G,0.0,65.0,2019-10-01,AM4,Desktop,3700.0,4200.0,1,4,2,799,155,384.0,2048.0,4096.0
AMD Ryzen 5 PRO 3400GE,0.0,35.0,2019-10-01,AM4,Desktop,3300.0,4000.0,1,4,2,875,134,384.0,2048.0,4096.0
AMD Ryzen 5 PRO 3500U,0.0,15.0,2019-07-01,FP5,Laptop,2100.0,3700.0,1,4,2,1022,259,384.0,2048.0,4096.0
AMD Ryzen 5 PRO 3600,0.0,65.0,2019-07-01,AM4,Desktop,3600.0,0.0,1,6,2,412,37,384.0,2048.0,32768.0
AMD Ryzen 5 PRO 4400G,0.0,0.0,2020-08-01,Unknown,Desktop,3700.0,4300.0,1,6,2,460,7,384.0,2048.0,4096.0
AMD Ryzen 5 PRO 4400GE,0.0,35.0,2020-11-01,Unknown,Laptop,3330.0,4200.0,1,6,2,522,2,384.0,2048.0,4096.0
AMD Ryzen 5 PRO 4500U,0.0,15.0,2020-05-01,FP6,Laptop,2300.0,4000.0,1,6,2,650,4,384.0,2048.0,4096.0
AMD Ryzen 5 PRO 4650G,144.49,65.0,2020-07-01,AM4,Desktop,3700.0,4200.0,1,6,2,462,504,384.0,3072.0,8192.0
AMD Ryzen 5 PRO 4650GE,0.0,35.0,2020-09-01,AM4,Desktop,3300.0,4200.0,1,6,2,489,146,384.0,3072.0,8192.0
AMD Ryzen 5 PRO 4650U,0.0,15.0,2020-06-01,FP6,Laptop,2100.0,4000.0,1,6,2,623,236,384.0,3072.0,8192.0
AMD Ryzen 5 PRO 5645,0.0,0.0,2022-09-01,AM4,Desktop,3700.0,4600.0,1,6,2,292,3,512.0,3072.0,16384.0
AMD Ryzen 5 PRO 5650G,0.0,65.0,2021-06-01,AM4,Desktop,3900.0,4400.0,1,6,2,340,65,384.0,3072.0,16384.0
AMD Ryzen 5 PRO 5650GE,0.0,35.0,2021-06-01,AM4,Desktop,3400.0,4400.0,1,6,2,387,80,384.0,3072.0,16384.0
AMD Ryzen 5 PRO 5650U,0.0,15.0,2021-05-01,FP6,Laptop,2300.0,4200.0,1,6,2,506,118,384.0,3072.0,16384.0
AMD Ryzen 5 PRO 5675U,0.0,15.0,2022-04-01,FP6,Laptop,2300.0,4300.0,1,6,2,535,15,512.0,4096.0,16384.0
AMD Ryzen 5 PRO 6650H,0.0,45.0,2022-08-01,FP7,Laptop,3300.0,4500.0,1,6,2,337,1,512.0,4096.0,16384.0
AMD Ryzen 5 PRO 6650U,0.0,28.0,2022-04-01,FP7,Laptop,2900.0,4500.0,1,6,2,463,29,512.0,4096.0,16384.0
AMD Ryzen 7 1700,101.66,65.0,2017-03-01,AM4,Desktop,3000.0,3700.0,1,8,2,519,4308,384.0,2048.0,16384.0
AMD Ryzen 7 1700X,135.96,95.0,2017-03-01,AM4,Desktop,3400.0,3800.0,1,8,2,483,2891,384.0,2048.0,16384.0
AMD Ryzen 7 1800X,295.0,95.0,2017-02-01,AM4,Desktop,3600.0,4000.0,1,8,2,458,2456,384.0,2048.0,16384.0
AMD Ryzen 7 2700,143.99,65.0,2018-04-01,AM4,Desktop,3200.0,4100.0,1,8,2,481,2906,512.0,2048.0,32768.0
AMD Ryzen 7 2700E,0.0,45.0,2019-09-01,AM4,Desktop,2800.0,4000.0,1,8,2,528,2,512.0,2048.0,32768.0
AMD Ryzen 7 2700U,0.0,15.0,2017-12-01,FP5,Laptop,2200.0,3800.0,1,4,2,1042,345,512.0,2048.0,4096.0
AMD Ryzen 7 2700X,128.86,105.0,2018-04-01,AM4,Desktop,3700.0,4300.0,1,8,2,420,9204,512.0,2048.0,32768.0
AMD Ryzen 7 2800H,0.0,45.0,2019-01-01,FP5,Laptop,3300.0,3800.0,1,4,2,932,1,512.0,2048.0,4096.0
AMD Ryzen 7 3700C,0.0,15.0,2022-03-01,FP5,"Laptop, Mobile/Embedded",2300.0,4000.0,1,4,2,997,1,512.0,2048.0,4096.0
AMD Ryzen 7 3700U,0.0,15.0,2019-04-01,FP5,Laptop,2300.0,4000.0,1,4,2,986,817,512.0,2048.0,4096.0
AMD Ryzen 7 3700X,260.0,65.0,2019-07-01,AM4,Desktop,3600.0,4400.0,1,8,2,266,14091,512.0,2048.0,32768.0
AMD Ryzen 7 3750H,0.0,35.0,2019-05-01,FP5,Laptop,2300.0,4000.0,1,4,2,876,917,512.0,2048.0,16384.0
AMD Ryzen 7 3780U,0.0,15.0,2019-10-01,FP5,Laptop,2300.0,4000.0,1,4,2,967,18,512.0,2048.0,4096.0
AMD Ryzen 7 3800X,291.0,105.0,2019-07-01,AM4,Desktop,3900.0,4500.0,1,8,2,244,4367,512.0,2048.0,32768.0
AMD Ryzen 7 3800XT,450.0,105.0,2020-07-01,AM4,Desktop,3900.0,4700.0,1,8,2,232,458,512.0,2048.0,32768.0
AMD Ryzen 7 4700G,237.3,65.0,2020-09-01,AM4,Desktop,3600.0,4400.0,1,8,2,335,115,512.0,2048.0,8192.0
AMD Ryzen 7 4700GE,0.0,35.0,2020-09-01,AM4,Desktop,3100.0,4300.0,1,8,2,334,23,512.0,2048.0,8192.0
AMD Ryzen 7 4700U,0.0,15.0,2020-04-01,FP6,Laptop,2000.0,4100.0,1,8,1,585,1172,512.0,2048.0,4096.0
AMD Ryzen 7 4800H,0.0,45.0,2020-03-01,FP6,Laptop,2900.0,4200.0,1,8,2,376,2416,512.0,4096.0,8192.0
AMD Ryzen 7 4800HS,0.0,45.0,2020-04-01,FP6,Laptop,2900.0,4200.0,1,8,2,380,291,512.0,4096.0,8192.0
AMD Ryzen 7 4800U,0.0,15.0,2020-05-01,FP6,Laptop,1800.0,4200.0,1,8,2,441,294,512.0,2048.0,8192.0
AMD Ryzen 7 4850U Mobile,0.0,15.0,2022-03-01,FP6,Laptop,1700.0,4100.0,1,8,2,474,1,512.0,2048.0,8192.0
AMD Ryzen 7 4980U Microsoft Surface Edition,0.0,15.0,2022-09-01,FP6,Laptop,2000.0,4400.0,1,8,2,424,5,512.0,4096.0,8192.0
AMD Ryzen 7 5700,0.0,0.0,2022-08-01,AM4,Desktop,3700.0,4600.0,1,8,2,221,12,512.0,3584.0,16384.0
AMD Ryzen 7 5700G,178.61,65.0,2021-05-01,AM4,Desktop,3800.0,4600.0,1,8,2,218,2181,512.0,4096.0,16384.0
AMD Ryzen 7 5700GE,0.0,35.0,2021-06-01,AM4,Desktop,3200.0,4600.0,1,8,2,271,7,512.0,4096.0,16384.0
AMD Ryzen 7 5700U,0.0,15.0,2021-02-01,FP6,Laptop,1800.0,4300.0,1,8,2,478,1188,512.0,4096.0,16384.0
AMD Ryzen 7 5700X,199.99,65.0,2022-04-01,AM4,Desktop,3400.0,4600.0,1,8,2,182,733,512.0,4096.0,32768.0
AMD Ryzen 7 5800,0.0,65.0,2021-03-01,AM4,Desktop,3400.0,4600.0,1,8,2,195,181,512.0,4096.0,16384.0
AMD Ryzen 7 5800H,0.0,45.0,2021-01-01,FP6,Laptop,3200.0,4400.0,1,8,2,299,2875,512.0,4096.0,16384.0
AMD Ryzen 7 5800HS,0.0,35.0,2021-03-01,FP6,Laptop,2800.0,4400.0,1,8,2,326,155,512.0,4096.0,16384.0
AMD Ryzen 7 5800HS Creator Edition,0.0,0.0,2021-11-01,Unknown,Laptop,3200.0,4400.0,1,8,2,311,3,512.0,4096.0,16384.0
AMD Ryzen 7 5800U,0.0,15.0,2021-02-01,FP6,Laptop,1900.0,4400.0,1,8,2,379,308,512.0,4096.0,16384.0
AMD Ryzen 7 5800X,239.99,105.0,2020-11-01,AM4,Desktop,3800.0,4700.0,1,8,2,163,6967,512.0,4096.0,32768.0
AMD Ryzen 7 5800X3D,366.0,105.0,2022-04-01,AM4,Desktop,3400.0,4500.0,1,8,2,168,686,512.0,4096.0,98304.0
AMD Ryzen 7 5825U,0.0,15.0,2022-03-01,AM4,Laptop,2000.0,4500.0,1,8,2,394,176,512.0,4096.0,16384.0
AMD Ryzen 7 6800H,0.0,45.0,2022-02-01,FP7,Laptop,3200.0,4700.0,1,8,2,230,281,512.0,4096.0,16384.0
AMD Ryzen 7 6800HS,0.0,35.0,2022-04-01,FP7,Laptop,3200.0,4700.0,1,8,2,252,66,512.0,4096.0,16384.0
AMD Ryzen 7 6800HS Creator Edition,0.0,0.0,2022-07-01,FP7,Laptop,3200.0,4700.0,1,8,2,256,29,512.0,4096.0,16384.0
AMD Ryzen 7 6800U,0.0,28.0,2022-07-01,Unknown,Laptop,2700.0,4700.0,1,8,2,319,63,512.0,4096.0,16384.0
AMD Ryzen 7 7700X,340.01,105.0,2022-10-01,AM5,Desktop,4500.0,5400.0,1,8,2,93,207,512.0,4096.0,32768.0
AMD Ryzen 7 Extreme Edition,0.0,0.0,2020-07-01,FP6,Laptop,1800.0,4200.0,1,8,2,398,9,512.0,4096.0,32768.0
AMD Ryzen 7 PRO 1700,0.0,65.0,2017-09-01,AM4,Desktop,3000.0,3700.0,1,8,2,530,32,384.0,2048.0,16384.0
AMD Ryzen 7 PRO 1700X,0.0,95.0,2017-06-01,AM4,Desktop,3400.0,3800.0,1,8,2,484,22,384.0,2048.0,16384.0
AMD Ryzen 7 PRO 2700,0.0,65.0,2018-08-01,AM4,Desktop,3200.0,4100.0,1,8,2,500,36,512.0,2048.0,32768.0
AMD Ryzen 7 PRO 2700U,0.0,15.0,2018-05-01,FP5,Laptop,2200.0,3800.0,1,4,2,976,243,512.0,2048.0,4096.0
AMD Ryzen 7 PRO 2700X,0.0,105.0,2018-07-01,AM4,Desktop,3700.0,4300.0,1,8,2,449,24,512.0,2048.0,32768.0
AMD Ryzen 7 PRO 3700,329.99,65.0,2019-09-01,AM4,Desktop,3600.0,4400.0,1,8,2,255,117,512.0,2048.0,32768.0
AMD Ryzen 7 PRO 3700U,0.0,15.0,2019-04-01,FP5,Laptop,2300.0,4000.0,1,4,2,980,199,512.0,2048.0,4096.0
AMD Ryzen 7 PRO 4700G,0.0,65.0,2020-08-01,AM4,Desktop,3600.0,4400.0,1,8,2,314,3,512.0,2048.0,8192.0
AMD Ryzen 7 PRO 4750G,259.99,65.0,2020-07-01,AM4,Desktop,3600.0,4400.0,1,8,2,324,310,512.0,2048.0,8192.0
AMD Ryzen 7 PRO 4750GE,0.0,35.0,2020-09-01,AM4,Desktop,3100.0,4300.0,1,8,2,389,78,512.0,2048.0,8192.0
AMD Ryzen 7 PRO 4750U,0.0,15.0,2020-05-01,FP6,Laptop,1700.0,4100.0,1,8,2,496,495,512.0,2048.0,8192.0
AMD Ryzen 7 PRO 5750G,0.0,65.0,2021-06-01,AM4,Desktop,3800.0,4600.0,1,8,2,216,74,512.0,4096.0,16384.0
AMD Ryzen 7 PRO 5750GE,0.0,35.0,2021-06-01,AM4,Desktop,3200.0,4600.0,1,8,2,276,73,512.0,4096.0,16384.0
AMD Ryzen 7 PRO 5845,0.0,65.0,2022-09-01,AM4,Desktop,3400.0,4600.0,1,8,2,180,3,512.0,4096.0,16384.0
